appId,appName,rank,cateId,cateName,tradeId,tradeName,developCompanyId,developCompanyAbbr,developCompanyFullName,monthActiveNums,monthActiveNumsRatio,dayActiveNums,dayActiveNumsRatio,status,statDateStr,monthStatDate,dayStatDate
2028050,微信,1,119,社交,1191160,社交网络,1,腾讯科技,深圳市腾讯计算机系统有限公司,92543.6937222,0.0045365456180949905,70533.0537873,-0.008031426806082431,1,,1543593600000,1548691200000
2028051,QQ,2,119,社交,1191160,社交网络,1,腾讯科技,深圳市腾讯计算机系统有限公司,56494.3604964,-0.012441028379348594,32322.4479117,0.02027947403067366,1,,1543593600000,1548691200000
2015131,爱奇艺,3,108,视频,1081081,综合视频,41,爱奇艺,北京爱奇艺科技有限公司,54401.5368089,-0.009181593185208902,16129.8522737,-0.005071174206287561,1,,1543593600000,1548691200000
2027844,淘宝,4,120,移动购物,1201177,综合电商,3,阿里巴巴,阿里巴巴网络技术有限公司,54396.4515975,0.0160594128769037,17470.0117905,-0.04242107784019901,1,,1543593600000,1548691200000
2004708,支付宝,5,122,金融,1221198,支付,3,阿里巴巴,阿里巴巴网络技术有限公司,51749.5065296,0.029725186179147,18148.7225571,0.04523758770292848,1,,1543593600000,1548691200000
2028092,腾讯视频,6,108,视频,1081081,综合视频,1,腾讯科技,深圳市腾讯计算机系统有限公司,46051.8345144,-0.006281015183775226,15636.6497112,-0.04320110928893183,1,,1543593600000,1548691200000
2006141,优酷,7,108,视频,1081081,综合视频,5,优酷土豆,合一信息技术(北京)有限公司,43660.2472369,0.014563297405413357,8611.651176,0.00023367902692151356,1,,1543593600000,1548691200000
2022613,微博,8,119,社交,1191160,社交网络,20,新浪网,新浪网技术(中国)有限公司,35627.2660997,-0.034165203402146245,14662.6279955,0.1074189590407531,1,,1543593600000,1548691200000
2022965,WiFi万能钥匙,9,115,系统工具,1151134,无线管理/WIFI管理,75,上海连尚,上海连尚网络科技有限公司,34648.3661975,0.0027316329976410617,11260.1467831,-0.011572948543613409,1,,1543593600000,1548691200000
2023047,搜狗输入法,10,114,输入法,1141128,中文输入法,6793,搜狗,北京搜狗网络技术有限公司,33181.694896,0.014067689202032897,25233.7437855,-0.02095883293322158,1,,1543593600000,1548691200000
2020874,手机百度,11,134,资讯,1341004,信息流资讯,2,百度,百度在线网络技术(北京)有限公司,31471.4314153,-0.0031028688817760774,13031.69436,0.012890574666325701,1,,1543593600000,1548691200000
2028054,QQ浏览器,12,134,资讯,1341004,信息流资讯,1,腾讯科技,深圳市腾讯计算机系统有限公司,29048.8864052,0.013685757472252657,13101.5981382,0.004556787478306013,1,,1543593600000,1548691200000
2023279,今日头条,13,134,资讯,1341004,信息流资讯,7239,字节跳动,北京字节跳动网络技术有限公司,27893.8122758,0.012525107406613759,13921.3359827,-0.026089696112758104,1,,1543593600000,1548691200000
2022902,快手,14,108,视频,1081090,短视频综合平台,153,北京一笑,北京一笑科技发展有限公司,27223.7729583,0.03867380368742912,11742.2726982,-0.0009117929922357005,1,,1543593600000,1548691200000
2020652,高德地图,15,117,地图导航,1171149,地图,57,高德,高德软件有限公司,27194.3262812,-0.026645032843514594,5462.26815941,0.008568718692279239,1,,1543593600000,1548691200000
2010363,应用宝,16,112,应用管理,1121121,应用商店,1,腾讯科技,深圳市腾讯计算机系统有限公司,26987.8311679,-0.0020887804830230596,6267.93054953,0.0005939549895124512,1,,1543593600000,1548691200000
2028057,腾讯新闻,17,134,资讯,1341004,信息流资讯,1,腾讯科技,深圳市腾讯计算机系统有限公司,26606.7718629,-0.019957206375258534,14609.8449578,-0.00914226764943087,1,,1543593600000,1548691200000
2028104,腾讯手机管家,18,115,系统工具,1151131,安全管理,1,腾讯科技,深圳市腾讯计算机系统有限公司,25788.2432402,0.01782123073160393,7576.87644025,-0.0028589695052627464,1,,1543593600000,1548691200000
2032042,酷狗音乐,19,138,音频娱乐,1071073,移动音乐,67,广州酷狗,广州酷狗计算机科技有限公司,23441.1783007,0.024302722905128388,6768.48720511,0.002085307711453748,1,,1543593600000,1548691200000
2028095,QQ音乐,20,138,音频娱乐,1071073,移动音乐,1,腾讯科技,深圳市腾讯计算机系统有限公司,23055.4097145,0.019445826512405822,5884.49181225,0.025597161080272334,1,,1543593600000,1548691200000
4212980,抖音,21,108,视频,1081090,短视频综合平台,6858,微播视界,北京微播视界科技有限公司,22051.1295737,0.048193267522160535,15019.8813422,0.013622246379314166,1,,1543593600000,1548691200000
2025145,京东,22,120,移动购物,1201177,综合电商,19,京东,北京京东世纪商贸有限公司,21878.2107238,0.02079801375498062,3342.04792115,-0.026392624420397883,1,,1543593600000,1548691200000
2020828,百度地图,23,117,地图导航,1171149,地图,2,百度,百度在线网络技术(北京)有限公司,21223.9873096,-0.02582525354378313,2733.35553156,-0.003425700176169497,1,,1543593600000,1548691200000
2028931,UC浏览器,24,134,资讯,1341004,信息流资讯,15563,优视,优视科技中国有限公司,17409.0586164,-0.018924307422017277,8481.42104545,-0.003715615280779619,1,,1543593600000,1548691200000
2015074,360手机卫士,25,115,系统工具,1151131,安全管理,4,奇虎360,北京奇虎科技有限公司,15335.9816326,-0.03929193219277796,8590.69072103,-0.009247422441169958,1,,1543593600000,1548691200000
3071155,拼多多,26,120,移动购物,1201303,社交电商,9991,上海寻梦,上海寻梦信息技术有限公司,14837.5039881,0.012749125502907218,4477.13740852,-0.02718789401465254,1,,1543593600000,1548691200000
2857361,全民K歌,27,138,音频娱乐,1071080,移动K歌,1,腾讯科技,深圳市腾讯计算机系统有限公司,14763.1094564,-0.011261953099332506,3783.39918948,-0.0030005377088542185,1,,1543593600000,1548691200000
3028577,王者荣耀,28,312,RPG(角色扮演游戏),3121040,MOBA(多人在线战术竞技游戏),1,腾讯科技,深圳市腾讯计算机系统有限公司,13197.4135251,0.012832400332247864,4313.17082162,0.02675722977888752,1,,1543593600000,1548691200000
3367714,火山小视频,29,108,视频,1081090,短视频综合平台,6858,微播视界,北京微播视界科技有限公司,13026.2653694,0.02862385839606659,3584.68665123,-0.004894683506849723,1,,1543593600000,1548691200000
2021969,美团,30,104,生活,1041297,生活服务综合平台,6712,三快在线,北京三快在线科技有限公司,12940.8043299,-0.009150854667120028,2057.77005421,0.020382425601379803,1,,1543593600000,1548691200000
2566838,OPPO应用商店,31,112,应用管理,1121121,应用商店,7528,东莞市永,东莞市永盛通信科技有限公司,12508.0582616,0.05747981803748635,1886.55390628,-0.06685038532451468,1,,1543593600000,1548691200000
3410036,西瓜视频,32,108,视频,1081294,短视频聚合平台,141,字节跳动,北京字节跳动科技有限公司,12303.555207,0.01958123450457393,5205.69115161,-0.011416983318789436,1,,1543593600000,1548691200000
2039004,华为应用市场,33,112,应用管理,1121121,应用商店,148,华为软件,华为软件技术有限公司,12217.2725866,0.00683500876218432,1335.65326424,-0.0568523217512682,1,,1543593600000,1548691200000
2007749,墨迹天气,34,111,实用工具,1111117,天气,22967,墨迹风云,北京墨迹风云科技股份有限公司,11488.1903301,0.007164232953054465,5320.86323913,-0.005628928271866764,1,,1543593600000,1548691200000
2008084,美图秀秀,35,103,摄影摄像,1031028,拍照及图片处理,80,美图网,厦门美图网科技有限公司,11071.4116702,-0.035710456496310446,1912.2363489,0.004531748995802757,1,,1543593600000,1548691200000
2038372,猎豹清理大师,36,115,系统工具,1151135,优化工具,8,金山软件,金山软件股份有限公司,11045.437073,0.01655585894452506,7258.79257921,-0.008797271817983753,1,,1543593600000,1548691200000
2692198,开心消消乐,37,319,休闲,3191064,消除,5517,乐元游戏  ,乐元互动（北京）游戏技术有限公司  ,11038.5851248,-0.009142491105257007,3675.5046792,-0.005790578934459689,1,,1543593600000,1548691200000
2009696,酷我音乐,38,138,音频娱乐,1071073,移动音乐,70,北京酷我,北京酷我科技有限公司,10921.3426373,0.015158514100782344,3701.17274359,0.006489090473008447,1,,1543593600000,1548691200000
2776752,360清理大师,39,115,系统工具,1151135,优化工具,4,奇虎360,北京奇虎科技有限公司,10159.492587,0.014221956252257487,5607.58707737,-0.004862636728325449,1,,1543593600000,1548691200000
2036169,360手机助手,40,112,应用管理,1121121,应用商店,4,奇虎360,北京奇虎科技有限公司,10013.8224933,-0.006061715175316163,4139.27322479,0.008340293394084288,1,,1543593600000,1548691200000
2022070,滴滴出行,41,132,交通出行,1321285,城市用车,161,北京小桔,北京小桔科技有限公司,9416.67085398,-0.05743677229939008,1734.82642065,0.020733334055159182,1,,1543593600000,1548691200000
2024350,讯飞输入法,42,114,输入法,1141128,中文输入法,18,科大讯飞,安徽科大讯飞信息科技股份有限公司,9208.51286612,0.018656416916180293,6650.73096778,0.0036074522661413734,1,,1543593600000,1548691200000
3111238,腾讯 Wifi管家,43,115,系统工具,1151134,无线管理/WIFI管理,1,腾讯科技,深圳市腾讯计算机系统有限公司,9058.49258669,-0.02217229009052062,1579.58059111,-0.0012720763554089237,1,,1543593600000,1548691200000
2567691,小米应用商店,44,112,应用管理,1121121,应用商店,112,小米科技,北京小米科技有限公司,8658.28191395,0.00903925259024699,1461.24752087,0.06707782103811362,1,,1543593600000,1548691200000
2020823,百度手机助手,45,112,应用管理,1121121,应用商店,2,百度,百度在线网络技术(北京)有限公司,8131.49399958,0.012258905004359902,1484.04203091,0.02235716982411458,1,,1543593600000,1548691200000
2024025,芒果tv,46,108,视频,1081081,综合视频,142,快乐阳光,湖南快乐阳光互动娱乐传媒有限公司,8004.41644509,0.40147487914498114,2012.57427041,0.04023933894330665,1,,1543593600000,1548691200000
2010176,WPS Office,47,102,商务办公,1021012,OFFICE系列,12070,金山办公,珠海金山办公软件有限公司,7988.35750158,0.00029966465075795576,1047.54075102,0.01071021098707194,1,,1543593600000,1548691200000
2005522,喜马拉雅,48,138,音频娱乐,1101245,有声阅读,160,证大喜马拉雅,上海证大喜马拉雅网络科技有限公司,7983.39304693,0.03300560832420036,2136.4604475,0.006917172815303608,1,,1543593600000,1548691200000
6511108,绝地求生：刺激战场,49,314,射击,3141044,FPS(第一人称射击游戏),1,腾讯科技,深圳市腾讯计算机系统有限公司,7886.98190692,0.008322781452933537,3010.36997167,0.03509621731226062,1,,1543593600000,1548691200000
2028103,QQ同步助手,50,115,系统工具,1151135,优化工具,1,腾讯科技,深圳市腾讯计算机系统有限公司,7396.8089598,0.012749602538721828,797.893882038,0.2743551628504044,1,,1543593600000,1548691200000
2028025,QQ邮箱,51,102,商务办公,1021020,邮箱,1,腾讯科技,深圳市腾讯计算机系统有限公司,7380.43177425,-0.003785787240791235,644.020276945,0.01348288402177584,1,,1543593600000,1548691200000
2013341,网易云音乐,52,138,音频娱乐,1071073,移动音乐,10,网易,广州网易计算机系统有限公司,7302.41504003,0.019348489251085926,3677.96416721,0.030813178380536793,1,,1543593600000,1548691200000
2015183,欢乐斗地主,53,318,TAB(桌面游戏),3181058,棋牌,1,腾讯科技,深圳市腾讯计算机系统有限公司,7126.87084321,-0.008186962587249517,1448.32875636,-0.0093570524429433,1,,1543593600000,1548691200000
2649211,作业帮,54,101,教育,1011008,中小学类教育,11419,小船出海教育,小船出海教育科技北京有限公司,7120.39418095,0.09159616343165437,1758.07642196,0.02507556946900472,1,,1543593600000,1548691200000
2028440,天猫,55,120,移动购物,1201177,综合电商,3,阿里巴巴,阿里巴巴网络技术有限公司,7012.21379461,0.039916945424491396,690.997097707,-0.08976043082685224,1,,1543593600000,1548691200000
2565243,vivo应用商店,56,112,应用管理,1121121,应用商店,12467,艾酷,深圳市艾酷通信软件有限公司,6869.75244817,0.026014906662999368,,,1,,1543593600000,
2013347,网易新闻,57,134,资讯,1341004,信息流资讯,10,网易,广州网易计算机系统有限公司,6745.19488173,-0.026950259245984935,3393.03189927,0.0017532428132309248,1,,1543593600000,1548691200000
2010681,唯品会,58,120,移动购物,1201183,特卖电商,22,唯品会,唯品会(中国)有限公司,6722.77598098,0.06408530668140021,1475.05897664,-0.029791119926406023,1,,1543593600000,1548691200000
2023050,搜狐新闻,59,134,资讯,1341004,信息流资讯,6,搜狐新时代,北京搜狐新时代信息技术有限公司,6611.85930978,-0.02684752008611775,2763.04162764,0.0126892743603104,1,,1543593600000,1548691200000
2024463,陌陌,60,121,通讯,1191167,即时通讯,16,陌陌,北京陌陌科技有限公司,6390.32316051,-0.0026358493773195085,2138.19578494,-0.023486599385355227,1,,1543593600000,1548691200000
2013176,饿了么,61,104,生活,1041044,外卖/订餐,8890,拉扎斯,拉扎斯网络科技上海有限公司,6382.70008488,-0.014219207075597763,370.166294626,-0.022974940764624755,1,,1543593600000,1548691200000
2027492,哔哩哔哩动画,62,108,视频,1081082,垂直视频,9635,上海幻电,上海幻电信息科技有限公司,6234.18090848,0.048762280674508794,3118.53308643,0.05546046065814505,1,,1543593600000,1548691200000
3399891,趣头条,63,134,资讯,1341004,信息流资讯,9645,基分传播,上海基分文化传播有限公司,6156.73092059,0.12828116847668478,2784.78987997,-0.018387787866950073,1,,1543593600000,1548691200000
2020867,百度网盘,64,102,商务办公,1021017,云盘,2,百度,百度在线网络技术(北京)有限公司,6141.43993571,0.012858678520677435,795.856311903,0.06505173568863261,1,,1543593600000,1548691200000
2033521,美颜相机,65,103,摄影摄像,1031028,拍照及图片处理,80,美图网,厦门美图网科技有限公司,6078.09631321,-0.052956596945128026,979.55126874,0.008520959949697805,1,,1543593600000,1548691200000
2020852,百度手机输入法,66,114,输入法,1141128,中文输入法,2,百度,百度在线网络技术(北京)有限公司,5925.30958463,0.03722218887779927,4459.56771032,-0.0491796495500211,1,,1543593600000,1548691200000
2603891,12306官方版,67,106,旅游,1061068,汽车火车票预订,11959,中铁程,中铁程科技有限责任公司,5687.96070962,-0.01073563295495598,998.379890797,-0.03235896072196844,1,,1543593600000,1548691200000
2024248,中国工商银行,68,122,金融,1251239,银行综合服务,27,工商银行,中国工商银行股份有限公司,5412.19091592,0.0030260858910236537,810.235294915,0.020216672715424763,1,,1543593600000,1548691200000
2015058,360浏览器,69,134,资讯,1341004,信息流资讯,4,奇虎360,北京奇虎科技有限公司,5255.79641917,-0.015594206584636349,3001.20141836,-0.002106941039160324,1,,1543593600000,1548691200000
2030514,掌阅,70,136,移动阅读,1361296,综合阅读,26377,掌阅,掌阅科技股份有限公司,5242.97729739,-0.0233594642859297,2523.41597628,0.016791184397886738,1,,1543593600000,1548691200000
2030684,中国建设银行,71,122,金融,1251239,银行综合服务,25,建设银行,中国建设银行股份有限公司,5196.13367059,0.0049988838869229795,493.462905444,-0.006465122719378168,1,,1543593600000,1548691200000
2022604,新浪新闻,72,134,资讯,1341004,信息流资讯,20,新浪网,新浪网技术(中国)有限公司,5171.3273058,0.03737123261911031,2198.81810569,-0.11179094648526434,1,,1543593600000,1548691200000
2030490,唱吧,73,138,音频娱乐,1071080,移动K歌,6457,北京酷智,北京酷智科技有限公司,5170.30468632,-0.019699749805982894,957.00280028,0.01268520884553001,1,,1543593600000,1548691200000
2027607,苏宁易购,74,120,移动购物,1201177,综合电商,51652,苏宁易购,苏宁易购集团股份有限公司,5160.5727858,-0.004045486319176492,433.455714498,-0.037384083475282166,1,,1543593600000,1548691200000
3557311,B612咔叽,75,103,摄影摄像,1031028,拍照及图片处理,17706,Camp Mobile,Camp Mobile,5015.62544289,-0.04790792859317687,1185.42013432,0.0479578790834293,1,,1543593600000,1548691200000
3382459,好看视频,76,108,视频,1081294,短视频聚合平台,2,百度,百度在线网络技术(北京)有限公司,4885.60733751,0.18374148842166416,2796.82150437,-0.00898583755592901,1,,1543593600000,1548691200000
2024335,凤凰新闻,77,134,资讯,1341004,信息流资讯,17,凤凰新媒体,凤凰新媒体有限公司,4747.63196823,-0.011287161053311547,1899.5225659,-0.01641340006886059,1,,1543593600000,1548691200000
2000624,58同城,78,104,生活,1041252,分类信息,26,58同城,北京五八信息技术有限公司,4706.41093864,-0.01649252706852533,561.779239777,-0.010474426626862368,1,,1543593600000,1548691200000
2006939,携程旅行,79,106,旅游,1061063,综合旅游预订,113,携程,携程计算机技术(上海)有限公司,4706.03746771,-0.057134923434205266,649.897106068,-0.0038553735835585015,1,,1543593600000,1548691200000
2675072,美团外卖,80,104,生活,1041044,外卖/订餐,6712,三快在线,北京三快在线科技有限公司,4361.38253643,-0.006249763632794802,517.878898525,-0.01729818546941245,1,,1543593600000,1548691200000
2015178,QQ阅读,81,136,移动阅读,1361296,综合阅读,10077,阅文,上海阅文信息技术有限公司,4262.48827967,-0.003042913094910176,2249.6558794,0.08569614679085426,1,,1543593600000,1548691200000
2006125,网易有道词典,82,111,实用工具,1111114,字典词典,10,网易,广州网易计算机系统有限公司,4199.81296965,0.014562123121622769,760.040292532,0.010950684534475659,1,,1543593600000,1548691200000
2011193,农行掌上银行,83,122,金融,1251239,银行综合服务,389,农业银行,中国农业银行股份有限公司,4007.59665043,0.029242524783780637,332.19399315,0.032309345662450306,1,,1543593600000,1548691200000
2020889,百度贴吧,84,119,社交,1191161,综合社区论坛,2,百度,百度在线网络技术(北京)有限公司,3998.30986297,0.024497935013678043,2216.63865568,0.0210262103760467,1,,1543593600000,1548691200000
3048522,穿越火线,85,314,射击,3141044,FPS(第一人称射击游戏),1,腾讯科技,深圳市腾讯计算机系统有限公司,3835.69642261,0.06278853260215943,379.185257289,-0.0015642788257657805,1,,1543593600000,1548691200000
2023052,搜狐视频,86,108,视频,1081081,综合视频,6,搜狐新时代,北京搜狐新时代信息技术有限公司,3704.29278448,0.04652520313521656,873.013427172,0.010145234845781385,1,,1543593600000,1548691200000
2023563,同花顺炒股票,87,122,金融,1221200,证券服务应用,24,同花顺,浙江核新同花顺网络信息股份有限公司,3653.56458973,-0.008666062956426234,1637.56848406,-0.007430062926905869,1,,1543593600000,1548691200000
3022561,天天快报,88,134,资讯,1341004,信息流资讯,1,腾讯科技,深圳市腾讯计算机系统有限公司,3615.2994668,-0.06218309450391343,1626.84316242,-0.02111978402667769,1,,1543593600000,1548691200000
2015256,去哪儿旅行,89,106,旅游,1061063,综合旅游预订,30,趣拿信息,北京趣拿信息技术有限公司,3603.55559236,-0.040175666297657585,538.700025858,0.0022222770239437714,1,,1543593600000,1548691200000
2022479,铃声多多,90,138,音频娱乐,1071079,铃声工具,6187,多宝灵动,北京多宝灵动科技有限公司,3523.70665052,0.0009445705309431125,309.806979415,0.0344837544376934,1,,1543593600000,1548691200000
2015296,QQ空间,91,119,社交,1191160,社交网络,1,腾讯科技,深圳市腾讯计算机系统有限公司,3424.69829229,-0.06714308352986662,770.228602123,0.016702251447989272,1,,1543593600000,1548691200000
2792274,探探,92,119,社交,1191293,异性社交,11083,探探科技,探探科技北京有限公司,3389.75221722,0.020000395850828866,806.322593572,0.012656679652156966,1,,1543593600000,1548691200000
2020835,百度手机浏览器,93,134,资讯,1341004,信息流资讯,2,百度,百度在线网络技术(北京)有限公司,3352.53414246,-0.03427330801255849,802.610962996,-0.0006000122711483585,1,,1543593600000,1548691200000
3113559,Faceu激萌,94,103,摄影摄像,1031028,拍照及图片处理,10522,脸萌科技,深圳市脸萌科技有限公司,3345.08544688,-0.027430490426466524,626.576239982,0.04760768609950428,1,,1543593600000,1548691200000
2014149,咪咕阅读,95,136,移动阅读,1361296,综合阅读,5876,咪咕数字,咪咕数字传媒有限公司,3309.572847,-0.007194630204667108,559.036965698,0.008530085170394823,1,,1543593600000,1548691200000
2851539,小红书,96,119,社交,1191161,综合社区论坛,8154,行吟,行吟信息科技上海有限公司,3226.57531042,0.009967996251808674,508.363513788,0.018026652933042394,1,,1543593600000,1548691200000
3206975,华为视频,97,108,视频,1081081,综合视频,148,华为软件,华为软件技术有限公司,3201.83380847,0.01221674345586356,,,1,,1543593600000,
2030891,掌上生活,98,122,金融,1251239,银行综合服务,15572,招商银行信用卡,招商银行信用卡中心,3166.5710492,0.04327823352558738,366.917381221,-0.060538268282986654,1,,1543593600000,1548691200000
2768598,工银融e联,99,122,金融,1251239,银行综合服务,27,工商银行,中国工商银行股份有限公司,3070.97679442,-0.001746206303167641,514.911368665,0.01276096520262134,1,,1543593600000,1548691200000
2003234,招商银行,100,122,金融,1251239,银行综合服务,388,招商银行,招商银行股份有限公司,2964.29438672,0.006388129023117704,611.740291739,-0.007778969053516913,1,,1543593600000,1548691200000
2570398,欢乐麻将全集,101,318,TAB(桌面游戏),3181058,棋牌,1,腾讯科技,深圳市腾讯计算机系统有限公司,2939.29983629,-0.029279235944833913,708.578653706,-0.0026609839816950118,1,,1543593600000,1548691200000
2016858,中国移动手机营业厅,102,125,其它,1251242,营业厅,12,中国移动,中国移动通信集团,2920.85625998,-0.03951052950820074,411.523525809,0.005698197177888775,1,,1543593600000,1548691200000
2009664,JJ斗地主(cn.jj),103,318,TAB(桌面游戏),3181058,棋牌,8820,竞技世界,竞技世界北京网络技术有限公司,2919.57513745,0.002808523023698795,893.939024666,-0.013208831605610701,1,,1543593600000,1548691200000
3395047,迷你世界,104,317,SIM(模拟游戏),3171057,沙盒,50519,迷你玩,深圳市迷你玩科技有限公司,2918.10716756,0.02456010377572966,1215.29511882,0.027918979067193716,1,,1543593600000,1548691200000
2001277,大众点评,105,104,生活,1041297,生活服务综合平台,59,上海汉涛,上海汉涛信息咨询有限公司,2882.9570903,0.046120094593279634,448.71432282,-0.010922715223838392,1,,1543593600000,1548691200000
2010003,百度手机卫士（原安卓优化大师）,106,115,系统工具,1151131,安全管理,2,百度,百度在线网络技术(北京)有限公司,2861.62310696,-0.025729449431099866,734.612611287,-0.006681954897868558,1,,1543593600000,1548691200000
2031394,电信营业厅,107,125,其它,1251242,营业厅,12703,中国电信,中国电信集团公司,2835.06948963,0.004649078265936626,366.437282351,0.02567210952835915,1,,1543593600000,1548691200000
2022652,中国联通手机营业厅（官方版）,108,125,其它,1251242,营业厅,23,中国联通,中国联合网络通信集团有限公司,2832.92570735,0.008993574291497912,438.737361786,-0.021092199200757254,1,,1543593600000,1548691200000
2586295,闲鱼,109,120,移动购物,1201186,二手电商,3,阿里巴巴,阿里巴巴网络技术有限公司,2806.95806979,0.02242614994818321,601.923453184,-0.016886269839726194,1,,1543593600000,1548691200000
2031846,广东移动10086,110,125,其它,1251242,营业厅,12,中国移动,中国移动通信集团,2738.48930467,0.014809905749034024,700.262458795,-0.014447044026348763,1,,1543593600000,1548691200000
2003008,懒人听书,111,138,音频娱乐,1101245,有声阅读,157,懒人在线,深圳市懒人在线科技有限公司,2737.639701,-0.027929099297875664,647.818637949,0.026899532347625932,1,,1543593600000,1548691200000
2005746,迅雷,112,112,应用管理,1121123,下载工具,29,迅雷,深圳市迅雷网络技术有限公司,2731.74705933,0.007391122509632105,596.952107407,-0.004755835826478305,1,,1543593600000,1548691200000
2811529,钉钉,113,139,企业级应用,1191166,企业及应用,3,阿里巴巴,阿里巴巴网络技术有限公司,2712.69814925,-0.015173544405762393,571.594281769,-0.015885780661551805,1,,1543593600000,1548691200000
3114791,交管12123,114,123,汽车,1231286,汽车违章,17664,公安部交通科学研究所,公安部交通管理科学研究所,2689.12562105,-0.01617885675782725,252.002876586,0.02427105802172043,1,,1543593600000,1548691200000
2851056,猎豹安全大师,115,115,系统工具,1151131,安全管理,9,猎豹移动,北京猎豹移动科技有限公司,2658.15438626,0.033753082696715495,1444.35551397,-0.003982544994815587,1,,1543593600000,1548691200000
2030690,翼支付,116,122,金融,1221198,支付,12703,中国电信,中国电信集团公司,2618.08706775,0.11540485820003088,271.427956871,-0.0755895952915737,1,,1543593600000,1548691200000
2569174,PP助手,117,112,应用管理,1121121,应用商店,2171,广州铁人,广州铁人网络科技有限公司,2542.44501568,0.0008514623131826473,477.926162631,0.005046250569491655,1,,1543593600000,1548691200000
2889325,小猿搜题,118,101,教育,1011008,中小学类教育,675,贞观雨,北京贞观雨科技有限公司,2506.95795003,0.06340969654382674,600.13813714,0.06007958322413953,1,,1543593600000,1548691200000
2032520,美柚,119,137,健康,1371271,生理健康,194,厦门美柚,厦门美柚信息科技有限公司,2477.08955703,-0.023416966871484896,373.17012081,-0.0695375479229928,1,,1543593600000,1548691200000
3513785,一点资讯OPPO版,120,134,资讯,1341004,信息流资讯,6992,,,2475.72127522,0.03499781381341513,,,1,,1543593600000,
2037294,搜狗浏览器,121,134,资讯,1341004,信息流资讯,6793,搜狗,北京搜狗网络技术有限公司,2459.40067806,0.007401506168621678,737.120358643,0.010082687838097992,1,,1543593600000,1548691200000
2031247,触宝电话,122,121,通讯,1211193,网络电话,9492,触宝,上海触宝信息技术有限公司,2443.02084626,-0.028946863879531024,1114.46521399,-0.0033649066554564486,1,,1543593600000,1548691200000
2023358,暴风影音,123,108,视频,1081086,视频播放器,13,暴风,北京暴风科技股份有限公司,2430.87911743,-0.03705712897596922,663.60261972,0.011512412031977651,1,,1543593600000,1548691200000
2598535,宜搜小说,124,136,移动阅读,1361296,综合阅读,117,宜搜,深圳市宜搜科技发展有限公司,2416.76655384,0.035121284271383064,958.55612628,0.2768634976216467,1,,1543593600000,1548691200000
2009565,中华万年历日历,125,111,实用工具,1111119,日历应用,11060,随身京,随身云南京信息技术有限公司,2410.39622407,0.020862896949454257,669.645399493,0.016789207077484488,1,,1543593600000,1548691200000
2009232,NearMe云笔记,126,102,商务办公,1021016,记事本/备忘,10785,云中飞,深圳市云中飞网络科技有限公司,2384.21415562,-8.857716137086414e-05,225.739070487,0.01859624358617877,1,,1543593600000,1548691200000
2031407,汽车之家,127,134,资讯,1101099,汽车资讯,384,汽车之家,北京车之家信息技术有限公司,2384.03122386,-0.04406059596804031,335.019316814,-0.03751280937543418,1,,1543593600000,1548691200000
2601909,腾讯相册管家,128,103,摄影摄像,1031031,相册/图片管理,1,腾讯科技,深圳市腾讯计算机系统有限公司,2380.0670926,0.012984321189778712,155.082740956,0.00502893499033899,1,,1543593600000,1548691200000
2028109,腾讯体育,129,130,视频直播,1091092,体育视频/直播,1,腾讯科技,深圳市腾讯计算机系统有限公司,2338.08091961,0.24807038301963996,861.263477292,-0.028936707598897667,1,,1543593600000,1548691200000
2962344,快看漫画,130,133,动漫娱乐,1101244,漫画,8874,快看世界,快看世界北京科技有限公司,2327.28211447,-0.014237948418786298,1623.48762605,0.05806401177655627,1,,1543593600000,1548691200000
2684538,天天P图,131,103,摄影摄像,1031028,拍照及图片处理,1,腾讯科技,深圳市腾讯计算机系统有限公司,2310.77776056,-0.0392202286275908,211.173854331,0.013366011375699626,1,,1543593600000,1548691200000
3394937,平安口袋银行,132,122,金融,1251239,银行综合服务,5564,平安财产保险,中国平安财产保险股份有限公司,2282.25048614,0.05731880258486595,401.736973954,0.008921927698576635,1,,1543593600000,1548691200000
2583905,360影视大全,133,108,视频,1081083,聚合视频/视频导航,4,奇虎360,北京奇虎科技有限公司,2227.76921261,0.01917250650862292,624.789397212,0.0137874772957439,1,,1543593600000,1548691200000
5617922,QQ飞车,134,320,竞速,3201067,赛车,1,腾讯科技,深圳市腾讯计算机系统有限公司,2191.29120196,0.05342250590113231,296.935368198,0.025169813646606667,1,,1543593600000,1548691200000
2991528,一起作业学生端,135,101,教育,1011008,中小学类教育,9609,上海合煦,上海合煦信息科技有限公司,2190.73298133,-0.024445970812230423,326.350426742,0.03404857447966834,1,,1543593600000,1548691200000
2006145,万年历(com.youloft.calendar),136,111,实用工具,1111119,日历应用,12015,可兰达,重庆可兰达科技有限公司,2156.50198905,0.0035677996366153828,511.343863973,0.01483017197723853,1,,1543593600000,1548691200000
2004287,YY LIVE,137,108,视频,1081297,视频交友,2136,广州华多,广州华多网络科技有限公司,2151.15467312,0.02027519789686988,431.875626794,-0.011818239234973564,1,,1543593600000,1548691200000
3023333,球球大作战,138,319,休闲,3191064,消除,3523,Superpop&Lollipop,Superpop&Lollipop,2114.99300734,0.03322511362182112,489.448903754,0.014462941896790125,1,,1543593600000,1548691200000
